id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms
1044969864498153582,,,,,,,,,,,,,
30459483,,,,,,,,,,,,,
925366563027505258,,,,,,,,,,,,,
1014032756877650088,,,,,,,,,,,,,
1033642560745363679,,,,,,,,,,,,,
557317391902075750,,,,,,,,,,,,,
893701642278912742,,,,,,,,,,,,,
724684141707232991,,,,,,,,,,,,,
973264857935830270,,,,,,,,,,,,,
1021716203566851065,,,,,,,,,,,,,
1027707949811504478,,,,,,,,,,,,,
1016013461123789591,,,,,,,,,,,,,
1029252046867142328,,,,,,,,,,,,,
956834956836197410,,,,,,,,,,,,,
847839173956704359,,,,,,,,,,,,,
903785658717977434,,,,,,,,,,,,,
1018926237549488535,,,,,,,,,,,,,
580486992533492916,,,,,,,,,,,,,
1052963730339971880,,,,,,,,,,,,,
16769154,La mejor vista de Medellín (habitación),55458,"Habitación en Medellín, Colombia",-75.59813,6.20337,140,4.88,,,,02/17,False,1
902492934930466494,,,,,,,,,,,,,
33828538,Habitación principal con hermosa vista,62753,"Habitación en Medellín, Colombia",-75.59759,6.20404,19,5.0,,,,02/17,False,1
648334099148776649,,,,,,,,,,,,,
887910304782366198,,,,,,,,,,,,,
782108695896024418,,,,,,,,,,,,,
932043077073810504,,,,,,,,,,,,,
792146935228467830,,,,,,,,,,,,,
710850191456284476,"Habitación en el centro, cerca al metro",66676,"Habitación en Medellín, Colombia",-75.5641639,6.2592852,5,5.0,,,,02/23,False,1
1039202909858801222,Apartamento gran vista y cómodo,77257,"Vivienda rentada entero en Medellín, Colombia",-75.60051069722894,6.279428744974809,3,5.0,01/2017,True,167,02/17,False,2
23684651,,,,,,,,,,,,,
1044896404230222901,,,,,,,,,,,,,
969540293826668370,,,,,,,,,,,,,
1048662820304328462,,,,,,,,,,,,,
1021862716455926382,,,,,,,,,,,,,
1021823550939695917,,,,,,,,,,,,,
929681295748875748,,,,,,,,,,,,,
916904600067265485,Apartamento 912 vista superior,89533,"Apartamento con servicios incluidos entero en Medellín, Colombia",-75.59968952089548,6.280167358293991,4,5.0,01/2017,True,167,02/17,True,2
991474776249168905,,,,,,,,,,,,,
1011907704068177177,,,,,,,,,,,,,
879586103636512980,,,,,,,,,,,,,
731951463489107048,,,,,,,,,,,,,
930373760620023394,,,,,,,,,,,,,
1021891723987737714,,,,,,,,,,,,,
37601931,,,,,,,,,,,,,
1020974347736279096,,,,,,,,,,,,,
902109809454727137,,,,,,,,,,,,,
1052318545053508240,,,,,,,,,,,,,
1048880005625363446,,,,,,,,,,,,,
933598618468399381,,,,,,,,,,,,,
46687157,,,,,,,,,,,,,
46087152,,,,,,,,,,,,,
1057527035919928525,,,,,,,,,,,,,
52418839,,,,,,,,,,,,,
813077253156165320,,,,,,,,,,,,,
1019429096305376360,,,,,,,,,,,,,
978117724726502531,,,,,,,,,,,,,
690701472934398026,,,,,,,,,,,,,
1052408928506324774,,,,,,,,,,,,,
1052275503429334692,,,,,,,,,,,,,
1052224780069063961,,,,,,,,,,,,,
1052392236243088956,,,,,,,,,,,,,
977600096590171005,,,,,,,,,,,,,
1004670004103023278,,,,,,,,,,,,,
605494230076582066,RareFindStudio*close2ALL*Piscina*Estacionamiento*Gimnasio*BestDeal,99286,"Vivienda rentada entero en Bello, Colombia",-75.540878,6.340274,57,4.7,02/2012,True,256,02/12,True,1
721528496520968952,Hotel 7-Casa Samher Laureles,109000,"Habitación privada en alojamiento en Medellín, Colombia",-75.6015196,6.2397331,0,,09/2022,True,34,02/23,True,1
727373899749783554,,,,,,,,,,,,,
46925300,,,,,,,,,,,,,
923072918999919969,,,,,,,,,,,,,
629079648362131102,,,,,,,,,,,,,
742666413750595712,III(03)Laureles El Nogal ubicación perfecta Ap1HAB,137273,"Vivienda rentada entero en Medellín, Colombia",-75.59696,6.23535,2,,08/2022,True,101,02/23,True,1
863769334487846525,"XVI(11) ApartaEstudio Sector El Tesoro, El Poblado",141195,"Vivienda rentada entero en Medellín, Colombia",-75.55987,6.20332,6,4.83,08/2022,True,101,02/23,False,1
48214286,,,,,,,,,,,,,
1058041396876556526,,,,,,,,,,,,,
1056020736008385129,,,,,,,,,,,,,
1051501316064810590,,,,,,,,,,,,,
974122070969453949,,,,,,,,,,,,,
618934463413978831,"Hermoso apartamento súper ubicacion, cerca a la 70",140000,"Condo entero en Medellín, Colombia",-75.59265,6.25247,23,4.43,05/2022,True,23,02/22,False,2
1046499591976032884,,,,,,,,,,,,,
848011235150652326,XIV (04) Estudio con Balcon El Poblado/La Frontera,149039,"Vivienda rentada entero en Medellín, Colombia",-75.57655,6.18443,3,4.67,08/2022,True,101,02/23,False,1
968911880996956959,,,,,,,,,,,,,
1052295359060875968,,,,,,,,,,,,,
665350015342956811,,,,,,,,,,,,,
1060831135170402741,,,,,,,,,,,,,
844864553970465913,,,,,,,,,,,,,
766543805033089031,,,,,,,,,,,,,
1050816475744527956,,,,,,,,,,,,,
980447898810040944,Excelentes vistas de 1 dormitorio con wifi/terraza privada/TV.,173602,"Vivienda rentada entero en Envigado, Colombia",-75.58870188041932,6.170415424805537,26,4.42,08/2023,True,167,09/23,False,1
787055098724056615,,,,,,,,,,,,,
578362174910322627,,,,,,,,,,,,,
765120874878088812,,,,,,,,,,,,,
895626933048944171,R3: Habitación moderna cerca de Provenza/AC/Wash&dry/patio,117663,"Habitación en Medellín, Colombia",-75.55757,6.20823,41,4.76,,,,02/22,False,1
43793125,,,,,,,,,,,,,
52115427,,,,,,,,,,,,,
1036953851521853562,,,,,,,,,,,,,
1050174429233271989,,,,,,,,,,,,,
919521553941005757,,,,,,,,,,,,,
